1.19	0.199617	0.199623	-0.572607	-0.572615
1.2	0.193909	0.193916	-0.568855	-0.568863
1.21	0.188239	0.188245	-0.5652	-0.565208
1.22	0.182605	0.182611	-0.561642	-0.561651
1.23	0.177006	0.177012	-0.558183	-0.558191
1.24	0.171441	0.171447	-0.554821	-0.554829
1.25	0.165909	0.165915	-0.551559	-0.551567
1.26	0.16041	0.160415	-0.548395	-0.548403
1.27	0.154941	0.154946	-0.545331	-0.545339
1.28	0.149503	0.149507	-0.542366	-0.542374
1.29	0.144093	0.144098	-0.539501	-0.539509
1.3	0.138712	0.138717	-0.536735	-0.536744
1.31	0.133358	0.133363	-0.53407	-0.534079
1.32	0.12803	0.128035	-0.531506	-0.531514
1.33	0.122728	0.122732	-0.529041	-0.529049
1.34	0.117449	0.117453	-0.526677	-0.526685
1.35	0.112194	0.112198	-0.524413	-0.524421
1.36	0.106961	0.106964	-0.522249	-0.522258
1.37	0.101749	0.101752	-0.520187	-0.520195
1.38	0.0965567	0.0965599	-0.518224	-0.518233
1.39	0.0913838	0.0913869	-0.516362	-0.516371
1.4	0.0862291	0.086232	-0.514601	-0.514609
1.41	0.0810915	0.0810942	-0.51294	-0.512948
1.42	0.07597	0.0759725	-0.511379	-0.511388
1.43	0.0708636	0.0708659	-0.509919	-0.509928
1.44	0.0657713	0.0657734	-0.508559	-0.508568
1.45	0.060692	0.0606941	-0.5073	-0.507308
1.46	0.0556249	0.0556268	-0.506141	-0.506149
1.47	0.0505689	0.0505706	-0.505082	-0.50509
1.48	0.0455229	0.0455245	-0.504123	-0.504132
1.49	0.0404861	0.0404874	-0.503265	-0.503273
1.5	0.0354573	0.0354585	-0.502507	-0.502515
1.51	0.0304356	0.0304366	-0.501848	-0.501857
1.52	0.02542	0.0254209	-0.50129	-0.501299
1.53	0.0204095	0.0204102	-0.500832	-0.500841
1.54	0.015403	0.0154035	-0.500474	-0.500483
1.55	0.0103997	0.0104	-0.500216	-0.500225
1.56	0.00539837	0.00539855	-0.500058	-0.500067
1.57	0.000398163	0.000398177	-0.5	-0.500009
1.58	-0.00460197	-0.00460212	-0.500042	-0.500051
1.59	-0.00960302	-0.00960334	-0.500184	-0.500193
1.6	-0.014606	-0.0146065	-0.500426	-0.500435
1.61	-0.0196119	-0.0196125	-0.500769	-0.500777
1.62	-0.0246217	-0.0246225	-0.501211	-0.501219
1.63	-0.0296364	-0.0296374	-0.501753	-0.501761
1.64	-0.0346571	-0.0346582	-0.502395	-0.502403
1.65	-0.0396847	-0.039686	-0.503137	-0.503146
1.66	-0.0447202	-0.0447217	-0.50398	-0.503988
1.67	-0.0497646	-0.0497662	-0.504923	-0.504931
1.68	-0.0548189	-0.0548208	-0.505966	-0.505974
1.69	-0.0598842	-0.0598862	-0.507109	-0.507117
1.7	-0.0649615	-0.0649636	-0.508352	-0.50836
1.71	-0.0700516	-0.0700539	-0.509696	-0.509704
1.72	-0.0751557	-0.0751582	-0.51114	-0.511148
1.73	-0.0802747	-0.0802774	-0.512685	-0.512693
1.74	-0.0854097	-0.0854126	-0.51433	-0.514338
1.75	-0.0905617	-0.0905647	-0.516075	-0.516083
1.76	-0.0957316	-0.0957347	-0.517921	-0.517929
1.77	-0.10092	-0.100924	-0.519867	-0.519876
1.78	-0.106129	-0.106133	-0.521914	-0.521923
1.79	-0.111359	-0.111363	-0.524062	-0.52407
1.8	-0.116611	-0.116615	-0.526309	-0.526318
1.81	-0.121886	-0.12189	-0.528658	-0.528666
1.82	-0.127184	-0.127188	-0.531106	-0.531115
1.83	-0.132508	-0.132512	-0.533655	-0.533664
1.84	-0.137858	-0.137862	-0.536304	-0.536313
1.85	-0.143234	-0.143239	-0.539054	-0.539062
1.86	-0.148639	-0.148644	-0.541903	-0.541911
1.87	-0.154073	-0.154078	-0.544852	-0.54486
1.88	-0.159537	-0.159542	-0.5479	-0.547908
1.89	-0.165031	-0.165037	-0.551048	-0.551056
1.9	-0.170558	-0.170563	-0.554295	-0.554303
1.91	-0.176117	-0.176123	-0.557641	-0.557649
1.92	-0.181711	-0.181717	-0.561085	-0.561093
1.93	-0.187339	-0.187345	-0.564627	-0.564635
1.94	-0.193004	-0.19301	-0.568266	-0.568275
1.95	-0.198705	-0.198711	-0.572003	-0.572011
1.96	-0.204444	-0.204451	-0.575836	-0.575844
1.97	-0.210222	-0.210229	-0.579765	-0.579773
1.98	-0.21604	-0.216047	-0.583789	-0.583797
1.99	-0.221898	-0.221905	-0.587907	-0.587915
2	-0.227798	-0.227805	-0.592119	-0.592127
2.01	-0.233741	-0.233748	-0.596423	-0.596431
2.02	-0.239727	-0.239734	-0.600819	-0.600826
2.03	-0.245758	-0.245765	-0.605305	-0.605312
2.04	-0.251833	-0.251841	-0.60988	-0.609887
2.05	-0.257955	-0.257963	-0.614543	-0.61455
2.06	-0.264125	-0.264133	-0.619292	-0.619299
2.07	-0.270342	-0.27035	-0.624126	-0.624133
2.08	-0.276607	-0.276616	-0.629043	-0.62905
2.09	-0.282923	-0.282931	-0.634042	-0.634048
2.1	-0.289288	-0.289297	-0.639119	-0.639126
2.11	-0.295705	-0.295714	-0.644274	-0.64428
2.12	-0.302174	-0.302183	-0.649503	-0.649509
2.13	-0.308696	-0.308705	-0.654805	-0.654811
2.14	-0.315271	-0.31528	-0.660177	-0.660182
2.15	-0.321899	-0.321909	-0.665615	-0.665621
2.16	-0.328583	-0.328592	-0.671118	-0.671123
2.17	-0.335322	-0.335331	-0.676681	-0.676686
2.18	-0.342117	-0.342126	-0.682302	-0.682306
2.19	-0.348968	-0.348978	-0.687976	-0.68798
2.2	-0.355877	-0.355886	-0.693701	-0.693704
2.21	-0.362842	-0.362852	-0.699471	-0.699474
2.22	-0.369866	-0.369876	-0.705282	-0.705285
2.23	-0.376948	-0.376958	-0.71113	-0.711133
2.24	-0.384089	-0.384099	-0.71701	-0.717012
2.25	-0.391288	-0.391298	-0.722917	-0.722919
2.26	-0.398547	-0.398557	-0.728845	-0.728846
2.27	-0.405865	-0.405875	-0.734789	-0.734789
